region,site,site_code,lat,long,shrub_ID
San Joaquin,3,Tejon_ERG,34.87463185,-118.6028364,357
San Joaquin,3,Tejon_ERG,34.87456959,-118.6027564,358
San Joaquin,3,Tejon_ERG,34.87485187,-118.6024381,359
San Joaquin,3,Tejon_ERG,34.87430586,-118.6025467,360
San Joaquin,3,Tejon_ERG,34.87424213,-118.6026308,361
San Joaquin,3,Tejon_ERG,34.87464546,-118.6022763,362
San Joaquin,3,Tejon_ERG,34.87501114,-118.6028439,363
San Joaquin,3,Tejon_ERG,34.87500703,-118.6029288,364
San Joaquin,3,Tejon_ERG,34.87497242,-118.602993,365
San Joaquin,3,Tejon_ERG,34.87493853,-118.6029391,366
San Joaquin,3,Tejon_ERG,34.87522458,-118.6029031,367
San Joaquin,3,Tejon_ERG,34.87519727,-118.6029391,368
San Joaquin,3,Tejon_ERG,34.87517411,-118.6029442,369
San Joaquin,3,Tejon_ERG,34.875155,-118.6029555,370
San Joaquin,3,Tejon_ERG,34.87512589,-118.6029632,371
San Joaquin,3,Tejon_ERG,34.87500453,-118.6025216,372
San Joaquin,3,Tejon_ERG,34.87511979,-118.602334,373
San Joaquin,3,Tejon_ERG,34.87507277,-118.6022437,374
San Joaquin,3,Tejon_ERG,34.87499096,-118.6024017,375
San Joaquin,3,Tejon_ERG,34.87509321,-118.6023676,376
San Joaquin,3,Tejon_ERG,34.87518959,-118.6026618,377
San Joaquin,3,Tejon_ERG,34.87522192,-118.6024615,378
San Joaquin,3,Tejon_ERG,34.87485842,-118.6026489,379
San Joaquin,3,Tejon_ERG,34.87461837,-118.6032016,380
San Joaquin,3,Tejon_ERG,34.87509567,-118.6028438,381
San Joaquin,3,Tejon_ERG,34.87532888,-118.602874,382
San Joaquin,3,Tejon_ERG,34.87539517,-118.6028365,383
San Joaquin,3,Tejon_ERG,34.87540543,-118.6027766,384
San Joaquin,3,Tejon_ERG,34.87508589,-118.6025823,385
San Joaquin,3,Tejon_ERG,34.87527499,-118.6019084,386
San Joaquin,3,Tejon_ERG,34.87531156,-118.6019989,387
San Joaquin,3,Tejon_ERG,34.87400279,-118.602173,388
San Joaquin,3,Tejon_ERG,34.87404458,-118.6023852,389
San Joaquin,3,Tejon_ERG,34.87408616,-118.6024863,390
San Joaquin,3,Tejon_ERG,34.87404065,-118.602537,391
San Joaquin,3,Tejon_ERG,34.87409806,-118.602794,392
San Joaquin,3,Tejon_ERG,34.87476037,-118.6019491,393
San Joaquin,3,Tejon_ERG,34.87440686,-118.6020267,394
