region,site,site_code,lat,long,shrub_ID
Mojave,1,Barstow_1,35.09312,-116.8345789,366
Mojave,1,Barstow_1,35.09307983,-116.8355257,367
Mojave,1,Barstow_1,35.09314508,-116.835208,368
Mojave,1,Barstow_1,35.09314844,-116.8349917,369
Mojave,1,Barstow_1,35.09312423,-116.8350295,370
Mojave,1,Barstow_1,35.09309826,-116.8351738,371
Mojave,1,Barstow_1,35.09309496,-116.8353157,372
Mojave,1,Barstow_1,35.09307912,-116.8352954,373
Mojave,1,Barstow_1,35.09303492,-116.8351181,374
Mojave,1,Barstow_1,35.09312504,-116.8348744,375
Mojave,1,Barstow_1,35.09299985,-116.8352559,376
Mojave,1,Barstow_1,35.09308498,-116.8348213,377
Mojave,1,Barstow_1,35.09314761,-116.834757,378
Mojave,1,Barstow_1,35.09310671,-116.8347651,379
Mojave,1,Barstow_1,35.09305158,-116.8348396,380
Mojave,1,Barstow_1,35.09308082,-116.834766,381
Mojave,1,Barstow_1,35.09304741,-116.8350172,382
Mojave,1,Barstow_1,35.09301147,-116.835007,383
Mojave,1,Barstow_1,35.09297819,-116.8351945,384
Mojave,1,Barstow_1,35.09292892,-116.8352344,385
Mojave,1,Barstow_1,35.0930132,-116.8350855,386
Mojave,1,Barstow_1,35.09288957,-116.8352591,387
Mojave,1,Barstow_1,35.09288803,-116.8353548,388
Mojave,1,Barstow_1,35.09307832,-116.8346382,389
Mojave,1,Barstow_1,35.09299045,-116.8346532,390
Mojave,1,Barstow_1,35.09301479,-116.8348589,391
Mojave,1,Barstow_1,35.09293029,-116.8350071,392
Mojave,1,Barstow_1,35.09296069,-116.8351242,393
Mojave,1,Barstow_1,35.09293796,-116.8350826,394
Mojave,1,Barstow_1,35.09288957,-116.8352591,395
Mojave,1,Barstow_1,35.09283677,-116.8352236,396
Mojave,1,Barstow_1,35.09290922,-116.8348864,397
Mojave,1,Barstow_1,35.09295274,-116.8347657,398
Mojave,1,Barstow_1,35.09286189,-116.8353247,399
Mojave,1,Barstow_1,35.0929929,-116.8345905,400
Mojave,1,Barstow_1,35.09306241,-116.8345118,401
Mojave,1,Barstow_1,35.09287306,-116.834916,402
Mojave,1,Barstow_1,35.09285196,-116.835151,403
Mojave,1,Barstow_1,35.09315284,-116.8356592,404
Mojave,1,Barstow_1,35.09303196,-116.8354446,405
Mojave,1,Barstow_1,35.09302717,-116.8356992,406
Mojave,1,Barstow_1,35.09302068,-116.8356019,407
Mojave,1,Barstow_1,35.0930098,-116.8356641,408
Mojave,1,Barstow_1,35.09298734,-116.8356307,409
Mojave,1,Barstow_1,35.09300973,-116.8354977,410
Mojave,1,Barstow_1,35.09298992,-116.8358112,411
Mojave,1,Barstow_1,35.0928694,-116.8357883,412
Mojave,1,Barstow_1,35.0928092,-116.835835,413
Mojave,1,Barstow_1,35.09296874,-116.8354935,414
Mojave,1,Barstow_1,35.09288839,-116.8355925,415
Mojave,1,Barstow_1,35.09291666,-116.8354141,416
Mojave,1,Barstow_1,35.09290651,-116.8354863,417
Mojave,1,Barstow_1,35.09285368,-116.8357009,418
Mojave,1,Barstow_1,35.09283716,-116.835626,419
Mojave,1,Barstow_1,35.09282202,-116.8357495,420
Mojave,1,Barstow_1,35.09280737,-116.8357002,421
Mojave,1,Barstow_1,35.09283765,-116.8354855,422
Mojave,1,Barstow_1,35.09280692,-116.8353224,423
Mojave,1,Barstow_1,35.09278999,-116.8355575,424
Mojave,1,Barstow_1,35.09276004,-116.8357261,425
Mojave,1,Barstow_1,35.0927811,-116.8357865,426
Mojave,1,Barstow_1,35.09276567,-116.835631,427
Mojave,1,Barstow_1,35.09277199,-116.8354876,428
Mojave,1,Barstow_1,35.09276123,-116.8353952,429
Mojave,1,Barstow_1,35.09273766,-116.8353914,430
Mojave,1,Barstow_1,35.09382498,-116.833478,431
Mojave,1,Barstow_1,35.09379112,-116.8334495,432
Mojave,1,Barstow_1,35.09379,-116.8335222,433
Mojave,1,Barstow_1,35.09377132,-116.8335322,434
Mojave,1,Barstow_1,35.09375597,-116.8334187,435
Mojave,1,Barstow_1,35.09372753,-116.8335022,436
Mojave,1,Barstow_1,35.09369527,-116.833453,437
Mojave,1,Barstow_1,35.09370192,-116.8335657,438
Mojave,1,Barstow_1,35.09385705,-116.8333667,439
Mojave,1,Barstow_1,35.09382022,-116.8332613,440
Mojave,1,Barstow_1,35.09368603,-116.8335978,441
Mojave,1,Barstow_1,35.09377496,-116.8331981,442
Mojave,1,Barstow_1,35.0937427,-116.8332348,443
Mojave,1,Barstow_1,35.09369525,-116.8332713,444
Mojave,1,Barstow_1,35.09367833,-116.8333441,445
Mojave,1,Barstow_1,35.09369952,-116.8333905,446
Mojave,1,Barstow_1,35.09364926,-116.8335122,447
Mojave,1,Barstow_1,35.09371915,-116.8331845,448
Mojave,1,Barstow_1,35.09368975,-116.8331844,449
Mojave,1,Barstow_1,35.09363196,-116.8331521,450
Mojave,1,Barstow_1,35.09361013,-116.8334248,451
Mojave,1,Barstow_1,35.09359318,-116.8335376,452
Mojave,1,Barstow_1,35.09358261,-116.8334699,453
Mojave,1,Barstow_1,35.09362904,-116.833295,454
Mojave,1,Barstow_1,35.09358782,-116.8333347,455
Mojave,1,Barstow_1,35.09355988,-116.8332928,456
Mojave,1,Barstow_1,35.09356457,-116.8331822,457
Mojave,1,Barstow_1,35.09360078,-116.8336433,458
Mojave,1,Barstow_1,35.09353849,-116.8336126,459
Mojave,1,Barstow_1,35.09352477,-116.8334144,460
Mojave,1,Barstow_1,35.09352641,-116.8333426,461
Mojave,1,Barstow_1,35.09350999,-116.8332623,462
Mojave,1,Barstow_1,35.0936886,-116.8330603,463
Mojave,1,Barstow_1,35.09362608,-116.8329993,464
Mojave,1,Barstow_1,35.09358938,-116.8330703,465
Mojave,1,Barstow_1,35.09354152,-116.8330313,466
Mojave,1,Barstow_1,35.0935037,-116.8331079,467
Mojave,1,Barstow_1,35.0935037,-116.8331555,468
Mojave,1,Barstow_1,35.09346804,-116.8332442,469
Mojave,1,Barstow_1,35.09371904,-116.8337506,470
Mojave,1,Barstow_1,35.0936512,-116.8337753,471
Mojave,1,Barstow_1,35.09360235,-116.8337831,472
Mojave,1,Barstow_1,35.09357507,-116.8337932,473
Mojave,1,Barstow_1,35.09358014,-116.8338513,474
Mojave,1,Barstow_1,35.09355509,-116.8339386,475
Mojave,1,Barstow_1,35.09358388,-116.8337148,476
Mojave,1,Barstow_1,35.09352135,-116.833907,477
Mojave,1,Barstow_1,35.09353571,-116.8337862,478
Mojave,1,Barstow_1,35.09353365,-116.8337272,479
Mojave,1,Barstow_1,35.09349003,-116.8338164,480
Mojave,1,Barstow_1,35.09346555,-116.8339388,481
